user_id,shop_id,time_stamp,longitude,latitude,wifi_id1,wifi_strong1,con_sta1,wifi_id2,wifi_strong2,con_sta2,wifi_id3,wifi_strong3,con_sta3,wifi_id4,wifi_strong4,con_sta4,wifi_id5,wifi_strong5,con_sta5,wifi_id6,wifi_strong6,con_sta6,wifi_id7,wifi_strong7,con_sta7,wifi_id8,wifi_strong8,con_sta8,wifi_id9,wifi_strong9,con_sta9,wifi_id10,wifi_strong10,con_sta10
u_31174,s_489295,2017/8/11 13:20,121.005875,32.323035,b_41126266,-45,FALSE,b_37771724,-81,FALSE,b_44503167,-82,FALSE,b_30802696,-62,FALSE,b_22863735,-77,FALSE,b_22863736,-78,FALSE,b_46435620,-79,FALSE,b_50380190,-51,FALSE,b_22863475,-69,FALSE,b_37771725,-81,"false
"
u_31174,s_410720,2017/8/13 14:10,121.006282,32.32294,b_30223907,-60,FALSE,b_41236811,-82,FALSE,b_30223906,-60,FALSE,b_22863515,-80,FALSE,b_30708712,-64,FALSE,b_22888219,-68,FALSE,b_13955638,-61,FALSE,b_22885856,-55,FALSE,b_22863469,-74,FALSE,b_17606310,-72,"false
"
u_31271,s_405224,2017/8/25 18:50,113.564855,23.158518,b_30871664,-43,FALSE,b_30848782,-69,FALSE,b_30848930,-65,FALSE,b_6113017,-42,FALSE,b_6110392,-65,FALSE,b_33881880,-82,FALSE,b_23229185,-79,FALSE,b_6110369,-70,FALSE,b_33881865,-62,FALSE,b_33891554,-78,"false
"
u_31271,s_1421048,2017/8/12 20:30,113.563654,23.158053,b_15149443,-69,FALSE,b_47391973,-53,FALSE,b_5875939,-64,FALSE,b_15149444,-76,FALSE,b_50597389,-58,FALSE,b_30832926,-55,FALSE,b_47392677,-70,FALSE,b_1690645,-58,FALSE,b_47392616,-81,FALSE,b_47392325,-84,"false
"
u_31271,s_520703,2017/8/18 19:10,113.564577,23.157962,b_42961721,-39,FALSE,b_47392421,-80,FALSE,b_33881859,-76,FALSE,b_47392500,-88,FALSE,b_39955620,-76,FALSE,b_47392464,-86,FALSE,b_17018279,-35,FALSE,b_342349,-47,FALSE,b_17018246,-36,FALSE,b_33881858,-76,"false
"
u_31313,s_3407316,2017/8/28 12:40,121.963232,31.652804,b_30792752,-91,FALSE,b_30792753,-69,FALSE,b_15008977,-53,FALSE,b_15134553,-64,FALSE,b_11196655,-61,FALSE,b_4702901,-76,FALSE,b_36138800,-65,FALSE,b_25818548,-74,FALSE,b_22841148,-76,FALSE,b_43913670,-63,"false
"
u_31420,s_590965,2017/8/10 11:20,104.414605,31.285752,b_1834891,-41,TRUE,b_50866100,-70,FALSE,b_33711628,-56,FALSE,b_45706550,-82,FALSE,b_36921182,-60,FALSE,b_23478184,-82,FALSE,b_49910491,-69,FALSE,b_50039902,-78,FALSE,b_8267728,-73,FALSE,b_20004339,-70,"false
"
u_31478,s_324213,2017/8/12 19:40,112.325459,32.686234,b_34547204,-78,FALSE,b_9935335,-37,FALSE,b_13300208,-65,FALSE,b_56323492,-66,FALSE,b_5717178,-84,FALSE,b_27001565,-34,FALSE,b_56324338,-44,FALSE,b_13300209,-75,FALSE,b_13303853,-75,FALSE,b_6810446,-71,"false
"
u_31492,s_11618,2017/8/1 16:40,117.913799,39.590112,b_47456185,-68,FALSE,b_47456204,-57,FALSE,b_22017954,-56,FALSE,b_47416262,-57,FALSE,b_11856974,-45,FALSE,b_23929996,-74,FALSE,b_47416294,-43,FALSE,b_22021848,-55,FALSE,b_36057315,-66,FALSE,b_13752639,-72,"false
"
u_31681,s_2796281,2017/8/6 13:10,119.87395,32.754308,b_36897395,-70,FALSE,b_29182658,-75,FALSE,b_37433315,-66,FALSE,b_37433382,-68,FALSE,b_12517690,-74,FALSE,b_37433381,-67,FALSE,b_3845259,-79,FALSE,b_37847587,-75,FALSE,b_37433331,-89,FALSE,b_37433316,-65,"false
"
u_31810,s_10859,2017/8/5 10:10,116.761816,40.737696,b_25323804,-57,FALSE,b_25323760,-74,FALSE,b_9768678,-54,FALSE,b_40580439,-79,FALSE,b_17032674,-70,FALSE,b_22865991,-69,FALSE,b_50598097,-80,FALSE,b_9768677,-54,FALSE,b_40579790,-70,FALSE,b_40579721,-82,"false
"
u_31810,s_10859,2017/8/5 10:10,116.76218,40.737884,b_9768677,-60,FALSE,b_9768678,-53,FALSE,b_9768679,-53,FALSE,b_20400750,-67,FALSE,b_40579720,-79,FALSE,b_50598097,-81,FALSE,b_25323804,-52,FALSE,b_40580063,-81,FALSE,b_22865991,-72,FALSE,b_40579790,-59,"false
"
u_31913,s_12565,2017/8/6 16:00,114.475038,31.082109,b_36867019,-66,FALSE,b_1103392,-78,FALSE,b_53749772,-79,FALSE,b_1103391,-80,FALSE,b_17036692,-41,FALSE,b_53747401,-78,FALSE,b_17036693,-48,FALSE,b_53708766,-83,FALSE,b_8760939,-86,FALSE,b_33817979,-68,"false
"
u_31953,s_382399,2017/8/20 17:30,120.630424,34.09885,b_39330099,-75,FALSE,b_29162084,-85,FALSE,b_7869841,-81,FALSE,b_33787468,-78,FALSE,b_39330098,-76,FALSE,b_50109609,-73,FALSE,b_33787469,-82,FALSE,b_37496365,-84,FALSE,b_16367456,-70,FALSE,b_8052983,-29,"false
"
u_32214,s_3628861,2017/8/30 17:20,121.963987,31.654461,b_28173341,-56,FALSE,b_36772626,-55,FALSE,b_33805607,-71,FALSE,b_36772714,-46,FALSE,b_33796226,-82,FALSE,b_48955893,-86,FALSE,b_16334607,-75,FALSE,b_36772803,-46,FALSE,b_33805602,-84,FALSE,b_36772802,-49,"false
"
u_32331,s_3992936,2017/8/29 11:00,121.964086,31.654809,b_40972444,-61,FALSE,b_26247857,-56,FALSE,b_38049776,-79,FALSE,b_31133939,-88,FALSE,b_298549,-51,FALSE,b_21782065,-76,TRUE,b_38049775,-74,"false
",,,,,,,,,
u_32331,s_7466,2017/8/29 16:00,121.962699,31.652282,b_34372014,-64,FALSE,b_11000487,-65,FALSE,b_18170466,-84,FALSE,b_21667667,-42,FALSE,b_4764885,-85,FALSE,b_21789715,-43,TRUE,b_8946978,-66,FALSE,b_34372012,-57,FALSE,b_26685249,-89,FALSE,b_6990536,-84,"false
"
u_32331,s_1126,2017/8/21 13:10,121.963402,31.652887,b_15389699,-77,FALSE,b_2967078,-50,FALSE,b_26385315,-83,FALSE,b_309812,-84,FALSE,b_310168,-83,FALSE,b_30035120,-56,FALSE,b_308945,-85,FALSE,b_309005,-82,FALSE,b_26382214,-92,FALSE,b_25679527,-72,"true
"
u_32331,s_388736,2017/8/29 11:10,121.96372,31.653822,b_56423219,-91,FALSE,b_26247847,-56,FALSE,b_52089702,-54,FALSE,b_22540274,-54,FALSE,b_22540261,-54,FALSE,b_49952438,-84,FALSE,b_29920931,-79,FALSE,b_21782095,-61,TRUE,b_22540273,-53,FALSE,b_26713176,-76,"false
"
u_32331,s_298488,2017/8/21 15:20,121.963641,31.653398,b_33936723,-43,FALSE,b_36138590,-62,FALSE,b_54010413,-81,FALSE,b_13303934,-57,FALSE,b_54524116,-73,FALSE,b_13300339,-54,FALSE,b_30035111,-56,FALSE,b_2967851,-35,FALSE,b_36138685,-43,FALSE,b_21789719,-41,"false
"
u_32343,s_3587253,2017/8/20 16:20,116.861963,40.327365,b_25117397,-62,FALSE,b_62634,-75,FALSE,b_22063475,-76,FALSE,b_55143181,-64,FALSE,b_25422007,-53,FALSE,b_13228448,-84,FALSE,b_43667991,-65,FALSE,b_21698419,-76,FALSE,b_62501,-78,FALSE,b_42984727,-61,"false
"
u_32708,s_656706,2017/8/19 14:10,120.745066,30.815314,b_20387705,-36,FALSE,b_32147921,-69,FALSE,b_32263890,-77,FALSE,b_29150034,-53,FALSE,b_21707269,-43,FALSE,b_8123843,-60,FALSE,b_29150033,-52,FALSE,b_32263891,-75,FALSE,b_18171021,-79,FALSE,b_14391837,-75,"false
"
u_32708,s_37078,2017/8/20 10:20,120.744675,30.81517,b_39974434,-65,FALSE,b_40580189,-78,FALSE,b_40579435,-75,FALSE,b_51354067,-34,FALSE,b_50598164,-76,FALSE,b_50598872,-71,FALSE,b_50599045,-41,FALSE,b_40579496,-87,FALSE,b_40579213,-75,FALSE,b_31028097,-75,"false
"
u_32801,s_1376469,2017/8/5 17:40,120.926935,32.149094,b_21789752,-73,FALSE,b_11483259,-64,FALSE,b_15362441,-63,FALSE,b_21789710,-74,FALSE,b_15362440,-55,FALSE,b_18339538,-68,FALSE,b_11483260,-57,FALSE,b_21789534,-79,FALSE,b_21789535,-57,TRUE,b_50020915,-80,"false
"
u_32801,s_1383819,2017/8/5 17:50,120.926937,32.149092,b_15362441,-62,FALSE,b_21789534,-79,FALSE,b_50020915,-81,FALSE,b_15362440,-57,FALSE,b_21789535,-50,TRUE,b_21789710,-72,FALSE,b_11483259,-50,FALSE,b_21789752,-80,FALSE,b_11483260,-60,FALSE,b_18339538,-70,"false
"
u_33120,s_389387,2017/8/6 12:20,121.963767,31.653923,b_22540273,-69,FALSE,b_26247847,-56,FALSE,b_21782237,-77,FALSE,b_33936609,-66,FALSE,b_22540260,-52,FALSE,b_31883074,-71,FALSE,b_22540274,-64,FALSE,b_30034987,-66,FALSE,b_19654288,-78,FALSE,b_22540261,-50,"false
"
u_33120,s_2916543,2017/8/6 13:40,121.963219,31.653085,b_48714024,-79,FALSE,b_1009603,-75,FALSE,b_56545214,-71,FALSE,b_14766786,-24,FALSE,b_1009601,-75,FALSE,b_1009602,-75,FALSE,b_14766785,-38,FALSE,b_25679653,-58,FALSE,b_1656072,-71,FALSE,b_25816530,-53,"false
"
u_33120,s_388569,2017/8/6 12:30,121.963744,31.653846,b_21782236,-56,FALSE,b_21782095,-60,FALSE,b_26247847,-52,FALSE,b_22540274,-78,FALSE,b_31883074,-69,FALSE,b_30034987,-52,FALSE,b_36138584,-56,FALSE,b_22540260,-77,FALSE,b_33936609,-55,FALSE,b_22540261,-68,"false
"
u_33275,s_1343416,2017/8/24 13:00,113.564337,23.159099,b_11958992,-53,TRUE,b_47393489,-75,FALSE,b_47392543,-75,FALSE,b_47392460,-83,FALSE,b_47393418,-83,FALSE,b_38088036,-52,FALSE,b_47385479,-75,FALSE,b_47390466,-83,FALSE,b_47385364,-83,FALSE,b_47390554,-75,"false
"
u_33476,s_7301,2017/8/20 16:40,120.746221,30.81509,b_4942751,-67,FALSE,b_40579171,-78,FALSE,b_40579793,-64,FALSE,b_40579449,-68,FALSE,b_6226075,-68,FALSE,b_7036555,-68,FALSE,b_40579146,-74,FALSE,b_40579794,-47,FALSE,b_7036554,-73,FALSE,b_6226074,-69,"false
"
u_33863,s_868771,2017/8/13 13:10,114.518053,30.912054,b_18698910,-78,FALSE,b_1213099,-72,FALSE,b_14826954,-78,FALSE,b_54927009,-50,FALSE,b_57111521,-85,FALSE,b_5570985,-65,FALSE,b_33332912,-84,FALSE,b_5571062,-67,FALSE,b_5570986,-63,FALSE,b_5571063,-64,"false
"
u_34088,s_3773709,2017/8/30 20:10,113.18656,38.378949,b_49053555,-59,FALSE,b_49053556,-80,FALSE,b_22884369,-76,FALSE,b_22884375,-84,FALSE,b_22884387,-87,FALSE,b_22884397,-71,FALSE,b_49649337,-38,FALSE,b_22884383,-70,FALSE,b_49649336,-21,FALSE,b_22884385,-83,"false
"
u_34343,s_149642,2017/8/6 19:20,122.346926,31.834624,b_22076003,-64,FALSE,b_30210843,-74,FALSE,b_50360261,-50,FALSE,b_31656524,-75,FALSE,b_34652512,-81,FALSE,b_50360262,-41,FALSE,b_21073988,-56,FALSE,b_25145248,-74,FALSE,b_34652511,-77,FALSE,b_52593796,-70,"false
"
u_34343,s_2833968,2017/8/6 20:30,122.347034,31.835049,b_15412066,-79,FALSE,b_13587681,-78,FALSE,b_7446875,-78,FALSE,b_7446874,-67,FALSE,b_4121860,-79,FALSE,b_13587680,-67,FALSE,b_13587675,-72,FALSE,b_35387824,-74,FALSE,b_28096744,-32,TRUE,b_4121859,-68,"false
"
u_35532,s_300083,2017/8/7 20:30,119.327336,32.644474,b_4929481,-84,FALSE,b_39332947,-81,FALSE,b_48791682,-75,FALSE,b_56326371,-60,FALSE,b_55280506,-70,FALSE,b_40282384,-75,FALSE,b_39332946,-81,FALSE,b_49277289,-70,FALSE,b_55280507,-74,FALSE,b_4929581,-80,"false
"
u_35536,s_1468536,2017/8/23 14:20,109.093667,34.396198,b_4365770,-55,FALSE,b_29264968,-78,FALSE,b_27024838,-72,FALSE,b_38010729,-74,FALSE,b_8282511,-79,FALSE,b_34413604,-79,FALSE,b_11414040,-66,FALSE,b_56201409,-45,FALSE,b_32080970,-78,FALSE,b_56204512,-48,"false
"
u_35771,s_395598,2017/8/29 18:20,104.815087,30.965156,b_1101110,-83,FALSE,b_39952185,-78,FALSE,b_57127100,-78,FALSE,b_12636105,-66,FALSE,b_50138934,-87,FALSE,b_15401642,-83,FALSE,b_12622689,-69,FALSE,b_56871764,-57,FALSE,b_1101111,-82,FALSE,b_15401643,-80,"false
"
u_35771,s_2786076,2017/8/15 16:20,104.815195,30.961733,b_15154911,-80,FALSE,b_1787292,-63,FALSE,b_1084932,-68,FALSE,b_36268284,-58,FALSE,b_10622411,-67,FALSE,b_44129030,-78,FALSE,b_1084931,-80,FALSE,b_12514647,-56,FALSE,b_40175399,-79,FALSE,b_20290132,-74,"false
"
u_35884,s_2046283,2017/8/11 15:00,109.092632,34.396931,b_34857002,-69,FALSE,b_32157235,-85,FALSE,b_26404619,-66,FALSE,b_30176658,-62,FALSE,b_48808374,-82,FALSE,b_29124645,-38,FALSE,b_47784276,-86,FALSE,b_33558846,-68,FALSE,b_29124654,-64,FALSE,b_9757509,-69,"false
"
u_36375,s_50351,2017/8/16 21:20,120.494415,36.454358,b_437189,-72,FALSE,b_34657724,-84,FALSE,b_14059477,-62,FALSE,b_17791279,-67,FALSE,b_56324021,-71,FALSE,b_8077598,-50,FALSE,b_14059478,-80,FALSE,b_8077606,-56,FALSE,b_13946625,-67,FALSE,b_440249,-70,"false
"
u_36389,s_304431,2017/8/25 16:40,122.347104,31.835039,b_47928935,-64,FALSE,b_33820453,-73,FALSE,b_35167007,-60,FALSE,b_30711306,-47,FALSE,b_270604,-65,FALSE,b_30711265,-60,FALSE,b_26685631,-62,FALSE,b_33820452,-54,FALSE,b_26685377,-70,FALSE,b_4980486,-83,"false
"
u_36526,s_352300,2017/8/13 7:10,119.874742,32.754749,b_20956658,-76,FALSE,b_14627992,-79,FALSE,b_20956655,-68,FALSE,b_14627996,-88,FALSE,b_20956638,-85,FALSE,b_14627991,-79,FALSE,b_20956657,-49,FALSE,b_2680715,-49,FALSE,b_20956637,-63,"false
",,,
u_37111,s_12690,2017/8/16 16:30,115.093214,38.931304,b_39335737,-42,FALSE,b_34347107,-78,FALSE,b_39335739,-45,FALSE,b_39335736,-41,FALSE,b_34347110,-83,FALSE,b_34346765,-72,FALSE,b_34346761,-64,FALSE,b_34346764,-70,FALSE,b_34347111,-79,FALSE,b_34346762,-62,"false
"
u_37911,s_456529,2017/8/6 11:00,116.863027,40.327363,b_44342842,-70,FALSE,b_49747231,-77,FALSE,b_29177575,-69,FALSE,b_4640670,-85,FALSE,b_49747230,-66,FALSE,b_4640672,-85,FALSE,b_62802,-75,FALSE,b_21978250,-78,FALSE,b_4640671,-84,FALSE,b_29177557,-65,"false
"
u_37911,s_2999731,2017/8/6 17:30,116.863202,40.327191,b_52712386,-67,FALSE,b_4640615,-79,FALSE,b_4640672,-65,FALSE,b_4640667,-63,FALSE,b_32126069,-61,FALSE,b_21455790,-63,FALSE,b_4640616,-79,FALSE,b_4640661,-84,FALSE,b_26382620,-83,FALSE,b_4640669,-64,"false
"
u_37973,s_52949,2017/8/6 19:40,122.181573,32.18282,b_43365281,-82,FALSE,b_26406144,-69,FALSE,b_43365280,-80,FALSE,b_4637803,-85,FALSE,b_4637805,-87,FALSE,b_43365279,-81,FALSE,b_43365278,-80,FALSE,b_4637804,-87,FALSE,b_26406012,-84,FALSE,b_26406011,-84,"false
"
u_38126,s_2687707,2017/8/5 16:30,106.963031,29.79705,b_53080993,-55,FALSE,b_29621353,-71,FALSE,b_9238484,-79,FALSE,b_21288901,-82,FALSE,b_26348857,-61,FALSE,b_56320794,-64,FALSE,b_56315682,-70,FALSE,b_15603621,-72,FALSE,b_47241843,-75,FALSE,b_22387526,-42,"false
"
u_38603,s_2648837,2017/8/21 17:10,120.695382,31.954931,b_8559903,-75,FALSE,b_903637,-62,FALSE,b_5173826,-58,FALSE,b_43445481,-56,TRUE,b_48799167,-44,FALSE,b_43445482,-55,FALSE,b_2503709,-48,FALSE,b_8325061,-76,FALSE,b_903638,-57,FALSE,b_903639,-57,"false
"
u_38609,s_466036,2017/8/1 19:50,117.706246,36.829514,b_40247067,-78,FALSE,b_8710601,-86,FALSE,b_48808088,-76,FALSE,b_8710979,-69,FALSE,b_43859578,-71,FALSE,b_8710597,-71,FALSE,b_46069065,-71,FALSE,b_8710981,-24,FALSE,b_8710982,-43,FALSE,b_48807862,-66,"false
"
u_38609,s_1191698,2017/8/23 19:50,117.70622,36.830467,b_16608677,-74,FALSE,b_8710950,-57,FALSE,b_8710565,-77,FALSE,b_8710444,-73,FALSE,b_16608676,-65,FALSE,b_16606171,-64,FALSE,b_17864217,-47,FALSE,b_16606172,-74,FALSE,b_8710478,-70,FALSE,b_37425304,-73,"false
"
u_38609,s_651256,2017/8/22 22:50,117.706411,36.828579,b_28759478,-62,FALSE,b_9041469,-74,FALSE,b_14455539,-83,FALSE,b_33530035,-19,FALSE,b_44010680,-58,FALSE,b_32533064,-23,FALSE,b_48216479,-63,FALSE,b_22103411,-71,FALSE,b_40916635,-71,FALSE,b_14597656,-68,"false
"
u_38609,s_81630,2017/8/4 17:30,117.707179,36.829085,b_36731893,-75,FALSE,b_8710605,-83,FALSE,b_8710835,-80,FALSE,b_52582355,-75,FALSE,b_33326267,-79,FALSE,b_8710888,-56,FALSE,b_8710322,-90,FALSE,b_8710909,-42,FALSE,b_8710316,-81,FALSE,b_14803883,-74,"false
"
u_38840,s_3683488,2017/8/26 17:50,122.140997,39.818847,b_19250954,-70,FALSE,b_10576942,-79,FALSE,b_21518966,-62,FALSE,b_13748229,-63,FALSE,b_32418144,-46,FALSE,b_4162269,-86,FALSE,b_54617025,-70,FALSE,b_39706122,-61,FALSE,b_34366983,-85,FALSE,b_28978909,-58,"false
"
u_40229,s_398343,2017/8/29 14:00,113.781558,23.339271,b_4612012,-63,FALSE,b_4609740,-70,FALSE,b_4613396,-44,FALSE,b_21769409,-54,FALSE,b_4612013,-64,FALSE,b_4613395,-44,FALSE,b_4612011,-63,FALSE,b_4609739,-68,FALSE,b_4613397,-50,FALSE,b_4612014,-65,"false
"
u_40237,s_206531,2017/8/23 18:40,121.447987,31.630514,b_17876898,-77,FALSE,b_54875588,-76,FALSE,b_31686859,-67,FALSE,b_6448963,-44,FALSE,b_29989430,-84,FALSE,b_48982320,-79,FALSE,b_57025960,-66,FALSE,b_30224183,-71,FALSE,b_9061002,-44,FALSE,b_32831054,-45,"false
"
u_40237,s_677821,2017/8/3 13:20,121.008272,32.3226,b_17580494,-73,FALSE,b_30769408,-71,FALSE,b_934899,-77,FALSE,b_6705871,-59,FALSE,b_22885837,-81,FALSE,b_44251575,-67,FALSE,b_24302946,-57,FALSE,b_6705870,-56,FALSE,b_11602587,-62,FALSE,b_51872365,-71,"false
"
u_40237,s_486467,2017/8/2 13:40,121.448495,31.630348,b_24852753,-64,FALSE,b_57174202,-67,FALSE,b_13094409,-77,FALSE,b_40870445,-66,FALSE,b_28032094,-82,FALSE,b_17627595,-79,FALSE,b_1689628,-36,TRUE,b_29001965,-74,FALSE,b_29001963,-48,FALSE,b_19622674,-67,"false
"
u_40250,s_392702,2017/8/24 12:00,118.72819,32.451753,b_16319503,-58,FALSE,b_16319398,-77,FALSE,b_28083040,-57,FALSE,b_16319422,-64,FALSE,b_16319270,-72,FALSE,b_16319423,-64,FALSE,b_29664903,-38,FALSE,b_16311887,-46,TRUE,b_16311886,-47,FALSE,b_16319418,-75,"false
"
u_40250,s_1017,2017/8/24 13:10,118.727956,32.451719,b_52992952,-78,FALSE,b_1107594,-75,FALSE,b_11641045,-79,FALSE,b_1107595,-75,FALSE,b_36664859,-78,FALSE,b_52992954,-78,FALSE,b_16319279,-66,TRUE,b_45307864,-77,FALSE,b_35991222,-84,FALSE,b_52992953,-79,"false
"
u_40499,s_143910,2017/8/21 9:00,122.593869,31.582443,b_7155859,-66,FALSE,b_7145229,-57,FALSE,b_7155880,-80,FALSE,b_7391474,-78,FALSE,b_7391425,-68,FALSE,b_7155899,-61,FALSE,b_7385039,-58,FALSE,b_7155904,-79,FALSE,b_7391450,-79,FALSE,b_7391469,-60,"false
"
u_40511,s_67054,2017/8/31 12:30,119.043902,25.206447,b_5702802,-76,FALSE,b_21273820,-62,FALSE,b_987844,-67,FALSE,b_20547057,-66,FALSE,b_8675946,-51,FALSE,b_55034111,-45,FALSE,b_8676153,-74,FALSE,b_8675947,-52,FALSE,b_987843,-68,FALSE,b_20454701,-53,"false
"
u_40511,s_384764,2017/8/9 17:00,119.04385,25.205428,b_47424859,-75,FALSE,b_2533649,-79,FALSE,b_1097786,-43,FALSE,b_11606382,-77,FALSE,b_39294597,-77,FALSE,b_1097784,-48,FALSE,b_11606381,-65,FALSE,b_1097785,-43,FALSE,b_2533653,-80,FALSE,b_1097783,-46,"false
"
u_40842,s_143304,2017/8/27 20:20,122.255529,31.350973,b_21685835,-73,FALSE,b_6164070,-69,FALSE,b_6484836,-70,FALSE,b_4867158,-76,FALSE,b_1650980,-68,FALSE,b_6164071,-76,FALSE,b_51330684,-81,FALSE,b_21685831,-73,FALSE,b_21685832,-72,FALSE,b_4867159,-76,"false
"
u_40881,s_684652,2017/8/27 13:00,120.744751,30.815245,b_36061823,-74,FALSE,b_18171021,-65,FALSE,b_32147921,-46,FALSE,b_7097308,-71,FALSE,b_8123843,-61,FALSE,b_29150034,-70,FALSE,b_26694185,-60,FALSE,b_46285844,-63,FALSE,b_34294904,-53,FALSE,b_25463795,-64,"false
"
u_40902,s_471346,2017/8/7 17:50,122.272322,37.98068,b_50598597,-70,FALSE,b_21758474,-79,FALSE,b_13939704,-37,FALSE,b_25323583,-72,FALSE,b_39340673,-70,FALSE,b_50598649,-70,FALSE,b_23815478,-52,FALSE,b_23815477,-53,FALSE,b_50598650,-48,FALSE,b_39340672,-69,"false
"
u_41632,s_69183,2017/8/5 21:50,119.044431,25.206493,b_44500317,-73,FALSE,b_18516096,-81,FALSE,b_13963391,-71,FALSE,b_4180009,-72,FALSE,b_2431596,-74,FALSE,b_30676752,-77,FALSE,b_8061039,-74,FALSE,b_40754649,-78,FALSE,b_8032332,-18,FALSE,b_43675279,-77,"false
"
u_42456,s_8203,2017/8/21 19:30,117.362909,40.63848,b_45611096,-85,FALSE,b_28653535,-69,FALSE,b_30948725,-74,FALSE,b_30230707,-77,FALSE,b_30230705,-77,FALSE,b_56045458,-51,FALSE,b_9187625,-70,FALSE,b_36832824,-82,FALSE,b_19199690,-67,FALSE,b_56866348,-58,"false
"
u_42456,s_400605,2017/8/17 20:10,117.362965,40.638345,b_25323720,-65,FALSE,b_30230707,-85,FALSE,b_30230706,-85,FALSE,b_752612,-66,FALSE,b_25322354,-72,FALSE,b_10232803,-43,FALSE,b_30230705,-90,FALSE,b_752611,-68,FALSE,b_25322453,-82,FALSE,b_752717,-80,"false
"
u_42489,s_219161,2017/8/5 21:00,121.133792,31.196773,b_26250492,-83,FALSE,b_26250602,-87,FALSE,b_4640054,-97,FALSE,b_26250496,-69,FALSE,b_26250484,-75,FALSE,b_26250686,-93,FALSE,b_26250718,-89,FALSE,b_26250754,-91,FALSE,b_26250558,-88,FALSE,b_26250520,-77,"false
"
u_42582,s_80293,2017/8/18 12:20,115.194366,38.540573,b_51508336,-67,FALSE,b_38019925,-73,FALSE,b_8687331,-65,FALSE,b_49689689,-74,FALSE,b_5087231,-65,FALSE,b_35051830,-72,FALSE,b_42199012,-71,FALSE,b_32053112,-73,FALSE,b_6365580,-66,FALSE,b_36898952,-58,"false
"
u_42582,s_80293,2017/8/17 12:20,115.194267,38.54061,b_37422624,-83,FALSE,b_4058863,-64,FALSE,b_12515240,-72,FALSE,b_5087231,-65,FALSE,b_2497513,-72,FALSE,b_6365580,-65,FALSE,b_5086698,-81,FALSE,b_30867175,-63,FALSE,b_36898952,-54,FALSE,b_37422626,-81,"false
"
u_42736,s_301310,2017/8/4 18:20,114.639589,35.553224,b_28121083,-47,FALSE,b_28096390,-87,FALSE,b_13776673,-67,FALSE,b_33785121,-71,FALSE,b_55406988,-49,FALSE,b_33791188,-66,FALSE,b_14285707,-67,FALSE,b_14883963,-58,FALSE,b_47642934,-67,FALSE,b_33791190,-63,"false
"
u_43615,s_3210888,2017/8/23 17:50,116.444617,29.22864,b_14843419,-73,FALSE,b_32355491,-57,FALSE,b_36226375,-70,FALSE,b_25295313,-85,FALSE,b_25295352,-79,FALSE,b_25295332,-67,FALSE,b_25295312,-85,FALSE,b_25295321,-83,FALSE,b_48314200,-61,FALSE,b_47267112,-61,"false
"
u_43689,s_77976,2017/8/26 17:00,113.563984,23.158462,b_55866052,-58,FALSE,b_33891551,-62,FALSE,b_47393471,-66,FALSE,b_33881878,-69,FALSE,b_28910670,-58,FALSE,b_55866050,-40,FALSE,b_47390527,-65,FALSE,b_47392519,-66,FALSE,b_33823523,-65,FALSE,b_47385450,-66,"false
"
u_43897,s_299856,2017/8/6 11:10,121.0023,30.907206,b_14538725,-61,FALSE,b_15332724,-71,FALSE,b_34381894,-54,FALSE,b_45531881,-80,FALSE,b_34381893,-54,FALSE,b_40291162,-65,FALSE,b_20444146,-70,FALSE,b_1844525,-66,FALSE,b_32508030,-71,FALSE,b_45883734,-81,"false
"
u_43897,s_417574,2017/8/24 11:50,121.002385,30.907243,b_20719142,-73,FALSE,b_15332724,-57,FALSE,b_20487835,-77,FALSE,b_20882895,-32,FALSE,b_7339134,-74,FALSE,b_34381894,-77,FALSE,b_20444146,-78,FALSE,b_44566061,-65,FALSE,b_14538725,-49,FALSE,b_9392272,-71,"false
"
u_44032,s_3498101,2017/8/23 19:20,119.124684,25.605433,b_19262002,-76,FALSE,b_30621999,-29,FALSE,b_21665257,-57,FALSE,b_8683080,-65,FALSE,b_21665256,-53,FALSE,b_8683081,-85,FALSE,b_10641129,-73,FALSE,b_17862838,-77,FALSE,b_39904264,-68,FALSE,b_53252681,-57,"false
"
u_44113,s_298312,2017/8/25 20:50,122.34627,31.834718,b_39876637,-44,FALSE,b_55196372,-79,FALSE,b_7446873,-57,FALSE,b_4121858,-57,FALSE,b_39876636,-31,FALSE,b_19539119,-80,FALSE,b_10413038,-60,FALSE,b_55420305,-73,FALSE,b_18522118,-54,FALSE,b_35548234,-77,"false
"
u_44686,s_520698,2017/8/17 20:30,117.913454,39.590485,b_44374905,-66,FALSE,b_8037666,-67,FALSE,b_4576068,-43,FALSE,b_4576067,-46,FALSE,b_1090494,-59,FALSE,b_44665253,-67,FALSE,b_1090493,-59,FALSE,b_8037665,-75,FALSE,b_12247454,-73,FALSE,b_22878016,-75,"false
"
u_44820,s_63055,2017/8/1 13:10,122.346904,31.835086,b_28691001,-57,FALSE,b_5762202,-63,FALSE,b_4121934,-80,FALSE,b_38137201,-58,FALSE,b_18535999,-28,FALSE,b_18730123,-28,TRUE,b_39430010,-72,FALSE,b_41311422,-81,FALSE,b_12287779,-62,FALSE,b_21480853,-30,"false
"
